ASV_ID	F-2014-GULD04-1m-L	F-2014-GULD04-1m-S	F-2014-GULD04-20m-L	F-2014-GULD04-20m-S	F-2014-GULD04-250m-L	F-2014-GULD04-250m-S	F-2014-LL07-1m-S	F-2014-LL07-20m-S	F-2014-LL07-250m-L	F-2014-LL07-250m-S	F-2016-GULD04-1m-L	F-2016-GULD04-1m-S	F-2016-GULD04-20m-S	F-2016-GULD04-250m-L	F-2016-GULD04-250m-S	F-2016-LL07-1m-L	F-2016-LL07-1m-S	F-2016-LL07-20m-S	F-2016-LL07-250m-L	F-2016-LL07-250m-S	F-2017-GULD04-1m-L	F-2017-GULD04-1m-S	F-2017-GULD04-20m-L	F-2017-GULD04-20m-S	F-2017-GULD04-250m-L	F-2017-GULD04-250m-S	F-2017-LL07-1m-L	F-2017-LL07-1m-S	F-2017-LL07-20m-L	F-2017-LL07-20m-S	F-2017-LL07-250m-L	F-2017-LL07-250m-S	S-2014-GULD04-1m-L	S-2014-GULD04-1m-S	S-2014-GULD04-20m-L	S-2014-GULD04-20m-S	S-2014-GULD04-250m-L	S-2014-GULD04-250m-S	S-2014-LL07-1m-S	S-2014-LL07-20m-S	S-2014-LL07-250m-L	S-2014-LL07-250m-S	S-2017-GULD04-1m-L	S-2017-GULD04-1m-S	S-2017-GULD04-20m-L	S-2017-GULD04-20m-S	S-2017-GULD04-250m-L	S-2017-GULD04-250m-S	S-2017-LL07-1m-L	S-2017-LL07-20m-L	S-2017-LL07-20m-S	S-2017-LL07-250m-L	S-2017-LL07-250m-S	S-2018-GULD04-1m-L	S-2018-GULD04-1m-S	S-2018-GULD04-20m-L	S-2018-GULD04-20m-S	S-2018-GULD04-250m-L	S-2018-GULD04-250m-S	S-2018-LL07-1m-L	S-2018-LL07-1m-S	S-2018-LL07-20m-S	S-2018-LL07-250m-L	S-2018-LL07-250m-S
bc3feec3617fc35b268e91a29142f8c9	0	0	0	0	0	13	24	0	0	0	0	0	0	0	0	0	0	20	0	0	0	344	0	42	0	0	0	63	0	26	0	0	0	252	0	496	0	39	346	20	0	0	0	170	0	341	0	0	0	0	56	0	20	0	0	0	56	0	0	0	0	119	0	0
2983438e2b03eb1c22c5b4d99292e6cb	0	0	9	0	0	8	547	116	0	0	20	0	34	0	7	0	1007	46	0	0	0	179	0	20	0	0	2	55	0	35	0	0	0	19	0	37	0	0	0	0	0	0	0	55	0	118	0	0	0	0	40	0	0	0	0	0	70	0	21	0	0	0	0	0
78108768d4b5d93061284280e2dae3eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	122	0	592	0	0	108	12	0	0	4	75	0	249	0	0	0	0	39	0	0	0	0	0	128	0	0	0	0	15	0	0
7338e9edfef034ec21924ff03d3f4417	22	0	87	0	0	23	330	55	16	38	254	0	88	0	0	63	469	122	17	0	124	162	0	0	0	0	126	85	203	24	0	0	0	0	9	22	0	0	0	0	13	11	12	10	0	24	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e803ef96ee4ec17350d6c2d54e52d716	0	0	0	0	11	738	0	0	8	47	0	0	0	7	211	0	0	0	0	186	0	0	0	0	0	194	0	0	0	0	0	119	0	0	0	0	0	268	0	0	0	176	0	0	0	0	0	68	0	0	0	0	285	0	0	0	0	0	60	0	0	0	0	35
688550e839137d4b55c6e4e7a98c82dc	0	0	0	0	28	0	4	0	43	5	0	0	0	0	0	0	0	9	81	29	85	32	40	0	0	0	91	19	155	0	0	0	23	83	232	128	126	13	132	23	83	22	70	32	17	131	45	10	83	70	15	31	29	0	0	0	57	53	23	0	5	218	0	24
b9f32166331c95006dcc8caa2e5048de	0	0	0	0	0	205	0	0	0	26	0	0	0	0	102	0	0	0	0	195	6	196	0	9	0	125	0	68	0	13	0	97	0	0	0	103	0	660	31	0	0	288	0	0	0	0	0	40	0	0	0	0	90	0	0	0	0	0	105	0	0	6	0	0
5a94578dd1d7cdd039a52f1c7079f874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	21	0	0	0	0	0	0	0	0	0	0	0	221	57	484	0	42	520	96	0	49	86	49	0	131	0	0	98	42	61	0	23	0	0	0	118	22	14	0	0	205	0	0
6b7a2d97a84ef1f0a6bc5e9d536bcf78	0	0	0	0	0	177	0	0	0	176	0	0	0	0	233	0	0	0	0	182	0	0	0	0	0	336	0	0	0	0	0	238	0	0	0	0	0	147	0	0	0	171	0	0	0	0	0	187	0	0	0	83	396	0	0	0	0	0	0	0	0	0	0	0
6388564e4b25815b40d34be01eb2c574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	21	1032	0	0	414	22	0	0	0	57	0	123	0	0	0	0	32	0	0	0	0	0	27	0	0	0	0	95	0	0
72c293c7c3baf553e20ba31a09896ccf	0	0	0	0	0	121	0	0	0	48	0	0	0	0	173	0	0	0	0	155	0	0	0	0	0	366	0	0	0	0	0	236	0	0	0	0	0	72	0	0	0	130	0	0	0	0	0	54	0	0	0	17	850	0	0	0	0	0	0	0	0	0	0	26
bc17a0ff7c5bf868ae3972b8d468d97c	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	72	0	0	0	24	0	128	11	170	50	231	0	0	0	114	995	0	0	0	0	0	0	0	0	0	0	0
c03234e6e2d8ab7515ca26b31ef7e475	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	13	0	0	0	390	0	20	0	0	0	114	0	44	0	0	0	289	0	603	5	65	184	13	0	29	5	116	0	217	0	0	0	0	57	0	0	0	0	0	12	0	0	0	0	37	0	0
67a9e37205f539949834593a1dd79f46	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	14	0	0	0	24	50	13	0	0	0	0	0	18	0	0	0	0	20	0	65	0	0	99	0	0	0	314	180	113	611	0	0	113	36	130	18	40	0	0	0	257	0	0	0	0	26	0	0
a139c4aa6dab387842a53eac47d79250	0	0	0	0	18	0	0	0	0	0	0	0	0	49	0	0	0	0	20	0	28	0	12	0	0	0	0	0	0	0	44	0	19	54	160	227	413	99	0	0	331	47	0	0	0	0	205	0	0	0	0	91	0	19	0	75	122	152	0	0	0	0	0	0
2a28739b3218cdd4c006bd5c39ceb124	0	0	0	0	0	0	0	0	0	9	0	0	0	0	51	0	0	0	0	58	97	398	0	25	0	31	0	344	90	112	0	0	0	248	0	417	0	163	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d439c1291c583e4400c799cf65514d9	0	0	0	0	0	210	0	0	6	52	0	0	0	0	275	0	0	0	0	142	0	0	0	0	0	374	0	0	0	0	0	200	0	0	0	0	0	155	0	0	0	130	0	0	0	0	0	92	0	0	0	0	500	0	0	0	0	0	9	0	0	0	0	21
0f2551eb7c43e82c8bd59d9e51a5aadf	8	0	14	0	0	68	466	76	0	0	33	0	23	0	24	0	56	80	0	35	92	624	14	28	0	12	0	135	39	41	0	15	0	0	0	0	0	27	0	0	0	17	0	40	0	95	0	14	0	0	63	0	0	0	0	0	0	0	25	0	0	0	0	0
5f65d87ad5d03ee9410c2cde5f4e47f5	0	0	0	0	0	31	94	21	0	0	0	0	13	0	0	0	44	16	2	0	7	272	5	23	0	12	6	81	20	24	0	4	0	139	16	356	4	57	182	12	2	33	7	129	0	306	0	7	0	0	48	0	19	0	0	0	72	0	17	0	0	74	0	0
72a81b7b3804f17689aa27929aa6e0a4	0	0	0	0	0	164	0	0	0	142	0	0	0	0	263	0	0	0	0	231	0	0	0	0	0	438	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	87	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0
4f63e0b7dbce5cd4de7b8f90844e5ac6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	193	0	19	0	0	13	104	0	43	0	0	0	87	0	265	0	0	175	0	0	0	0	352	0	511	0	0	26	0	104	0	0	0	0	0	192	0	0	0	0	0	0	0
53578ed56ee25b15ce5a39c3cbd67363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	28	12	8	0	0	0	102	16	173	16	109	399	29	0	143	0	33	0	65	0	35	0	0	32	0	16	3	9	41	665	0	27	0	0	137	0	0
b687f78006c3bc2fcba9e35760141edd	0	0	0	0	0	148	0	0	0	96	0	0	0	0	250	0	0	0	0	110	0	0	0	0	0	391	0	0	0	0	0	194	0	0	0	2	0	225	0	0	0	176	0	0	0	0	0	30	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0
84ab35b5532099a09e3909dc5d071605	0	0	0	0	0	0	660	150	2	0	13	0	278	0	0	0	509	262	0	0	0	112	0	30	0	0	0	47	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1be56504a9da231b8c96a65b858c267d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	36	144	10	0	0	575	44	858	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40a53e00613200364f2ba1cfbdae9dba	0	0	0	0	0	368	0	0	0	97	0	0	0	0	222	0	0	0	0	317	0	0	0	0	0	179	0	0	0	0	0	141	0	0	0	0	0	241	0	0	0	196	0	0	0	0	0	74	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0
5cb1250cec910e6819b838249878d53a	0	0	0	0	0	287	0	0	0	64	0	0	0	0	248	0	0	0	0	212	0	0	0	0	0	367	0	0	0	0	0	178	0	0	0	0	0	121	0	0	0	86	0	0	0	0	0	65	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0
a8651618911e5bb5d1066e5abca8f322	0	0	0	0	0	0	106	25	0	0	4	0	0	0	0	0	37	0	0	0	17	1007	0	40	0	0	0	12	12	8	0	0	0	93	0	342	0	0	30	0	0	0	0	37	0	183	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
b73ca1373ab06d614822688d515f8812	0	0	0	0	19	331	0	0	0	54	0	0	0	0	173	0	0	0	0	166	0	0	0	0	0	139	0	0	0	0	0	132	0	0	0	0	5	163	0	0	0	135	0	0	0	0	0	47	0	0	0	0	529	0	0	0	0	0	17	0	0	0	0	22
94f222781dae77d265c798b17b6aa8d8	0	0	0	0	0	257	0	0	0	50	0	0	0	0	182	0	0	0	0	207	0	0	0	0	0	339	0	0	0	0	0	180	0	0	0	11	0	157	0	0	0	127	0	0	0	0	0	86	0	0	0	0	286	0	0	0	0	0	35	0	0	0	0	0
a3f36d584d96758f94587f35233e14f1	0	0	0	0	0	0	111	33	0	0	0	0	8	0	0	0	7	16	0	0	7	240	7	38	0	0	0	57	7	18	0	0	0	167	0	416	0	13	63	4	0	7	11	153	6	401	0	0	3	0	77	0	0	0	0	0	18	0	16	0	0	5	0	0
666ad3dfa5e75f1f9023fe7ad406b3bb	0	0	0	0	0	175	0	0	0	55	0	0	0	0	198	0	0	0	0	80	0	0	0	0	0	416	0	0	0	0	0	246	0	0	0	0	0	86	0	0	0	63	0	0	0	0	0	48	0	0	0	16	490	0	0	0	0	0	0	0	0	0	0	17
4c6e709953595db055b7e8122680d82f	0	0	0	0	45	190	0	0	123	64	0	0	0	17	173	0	0	0	44	89	0	0	0	0	0	184	0	0	0	0	0	139	0	0	0	0	0	79	0	0	61	123	0	0	0	0	38	56	0	0	0	59	324	0	0	0	0	10	56	0	0	0	0	12
b8bb9acc65aeb1dc365e4dbb6ce4dca1	0	0	0	0	19	94	0	5	58	37	0	0	0	7	47	0	0	0	0	0	0	0	0	0	0	205	7	61	13	0	0	50	0	0	0	0	0	0	0	0	0	0	0	5	0	4	10	50	0	0	0	55	179	0	0	65	408	35	67	0	0	354	0	49
01874a5f6a88aa5196a4c6d1db4d910d	0	0	0	0	0	72	50	13	0	0	0	0	0	0	0	0	0	7	0	30	69	980	0	28	0	0	0	156	12	47	0	28	0	0	0	52	0	72	0	0	0	49	0	50	0	89	0	11	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0
fbc646bcac041b3c6290b9d7f479d272	0	0	0	0	14	286	0	0	22	56	0	0	0	10	188	0	0	0	18	152	0	0	0	0	0	281	0	0	0	0	0	150	0	0	0	0	10	189	0	0	9	145	0	0	0	0	0	74	0	0	0	21	195	0	0	0	0	0	8	0	0	0	0	15
c1a0a7fa6ce8e7fece58d186afbcb318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	36	0	0	0	0	0	14	0	4	0	0	0	548	11	808	0	25	117	8	0	7	7	63	0	85	0	0	0	0	28	0	0	0	0	0	4	3	19	0	0	13	0	0
c97ab403dfec27de969d1b6debc9e4fb	0	0	0	0	0	115	0	0	0	96	0	0	0	0	204	0	0	0	0	191	0	0	0	0	0	404	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	59	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0
67c219dd54817c53f58880534a725dee	0	0	0	0	28	215	28	0	31	131	0	0	0	6	703	0	0	0	6	49	0	0	0	0	0	29	0	0	0	0	24	48	0	0	0	0	8	44	9	3	0	333	0	0	0	9	33	7	0	0	0	9	36	0	0	0	0	0	0	0	0	0	0	0
ac9f56eb5dbfc3dc6b168fc73fc6c34c	0	0	0	0	0	77	194	52	6	11	0	0	9	0	9	0	24	12	0	20	26	301	17	42	0	0	0	30	0	14	0	0	0	40	0	58	0	23	108	16	0	14	12	41	0	190	0	0	0	0	42	0	0	0	0	0	267	0	36	0	0	96	0	0
51b7bdf95f084982e0f034b5542986bd	0	0	0	0	0	0	73	17	14	0	0	0	0	0	0	0	11	15	0	0	35	91	14	11	0	0	23	42	42	15	0	0	0	52	20	180	23	0	78	0	0	0	129	99	44	274	0	0	137	23	62	0	0	0	0	0	152	0	27	0	0	83	0	0
91d58b4be1593f52ba77ec31806b5107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	32	0	0	0	0	173	92	305	57	0	0	0	36	53	129	0	0	104	0	0	0	28	14	0	176	0	7	0	0	63	0	0	0	5	0	0	0	34	0	38	309	0	0
3e526e7f9d0ce0f82aa692324290bf59	0	0	0	0	37	210	0	0	0	86	0	0	0	0	214	0	0	0	0	95	0	0	0	0	0	282	0	0	0	0	0	122	0	0	0	0	0	165	0	0	0	146	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	78
9afe86ee852ece7350a2d684b55844b8	0	0	0	0	0	47	0	0	0	0	0	0	0	43	1542	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0d7c18d48d8ad3143c8eaa427b5cea4	0	0	0	0	576	38	0	0	237	0	0	0	0	115	22	0	0	0	228	14	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	216	22	0	0	77	14	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	93	9	0	0	0	0	0
360454b5808ac24ba7e9b839669b4505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	230	0	551	0	0	85	6	0	0	19	199	11	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
fbb5805b135e00a109456612f9a9313d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	5	177	0	345	0	0	388	0	0	11	0	120	0	300	0	0	0	0	47	0	0	0	0	0	101	0	0	0	0	190	0	0
a65a5fa6d26c4133ed7fb665dbaba532	0	0	0	0	0	35	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	100	278	54	0	16	1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c371def27b9d23f8fe3dcd6180e049c2	0	0	0	0	0	321	0	0	0	71	0	0	0	0	218	0	0	0	0	101	0	0	0	0	0	205	0	0	0	0	0	103	0	0	0	0	0	189	0	0	0	86	0	0	0	0	0	45	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0
fc26f85e3a8f71294148fd1cdeb8e69c	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77aa620f8e728be05d7d03d853f88967	0	0	0	0	0	105	0	0	0	121	0	0	0	0	196	0	0	0	0	201	0	0	0	0	0	338	0	0	0	0	0	259	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0
b231b0e4912cda5d5cc81a8c39168778	0	0	0	0	0	186	0	0	0	63	0	0	0	0	154	0	0	0	0	93	0	0	0	0	0	231	0	0	0	0	0	168	0	0	0	0	0	109	0	0	0	107	0	0	0	0	0	69	0	0	0	14	471	0	0	0	0	0	0	0	0	0	0	0
68a0785f940a1223223374b5cf727f5a	0	0	0	0	0	0	337	77	0	0	42	0	0	0	0	71	1109	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1140e05ba561d7308c7868a120db8af8	0	0	10	0	0	0	320	78	0	0	11	0	11	0	0	0	20	21	0	0	0	65	0	6	0	0	0	42	0	15	0	0	0	0	0	30	0	0	14	0	0	0	11	127	8	207	0	0	0	0	36	0	0	0	0	0	591	0	8	0	0	13	0	0
a58b7c391aa57a3ef881268f88457d70	0	0	0	0	0	170	0	0	0	27	0	0	0	0	34	0	0	0	0	29	0	103	0	0	0	33	0	28	0	0	0	13	0	134	0	350	0	225	96	0	0	77	0	61	0	95	0	6	0	0	31	0	15	0	0	0	19	0	54	0	0	31	0	11
2d5a2b14baa0f792837df2826812487b	0	0	0	0	0	7	675	180	0	22	0	0	33	0	12	0	212	32	0	0	0	330	0	43	0	0	0	36	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
947eca43db88bfe1e67c4fb06e4d15a4	0	0	0	0	0	122	0	0	0	23	0	0	0	0	79	0	0	0	0	81	0	217	0	6	0	69	0	70	0	22	0	60	0	25	0	70	0	442	6	0	0	242	0	0	0	8	0	0	0	0	9	0	0	0	0	0	0	0	36	0	0	0	0	12
115a9253c58c6e91cc27653ad997f6b8	0	0	0	0	0	91	0	0	0	84	0	0	0	0	187	0	0	0	0	204	0	0	0	0	0	349	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0
7271e32d4bf355780970a1fa3401ddd5	0	0	0	0	0	212	0	0	0	23	0	0	0	0	204	0	0	0	0	120	0	0	0	0	0	267	0	0	0	0	0	169	0	0	0	0	0	114	0	0	0	110	0	0	0	0	0	46	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0
f25c311d509defd7545b0a037d391d64	0	0	0	0	18	5	0	0	32	0	19	0	0	0	10	0	0	0	0	0	256	67	139	58	0	0	304	52	454	6	0	0	0	0	0	0	0	0	0	0	36	0	3	0	0	13	0	0	0	39	0	11	12	0	0	0	10	39	0	0	0	0	0	0
bbb42dea9e3dd117eeb07d7eb1770031	0	0	0	0	0	27	172	25	0	0	0	0	105	0	16	0	123	79	0	11	0	224	0	8	0	12	0	112	3	46	0	0	0	38	0	44	0	0	17	0	0	0	0	165	0	243	0	0	0	0	78	0	0	0	0	0	8	0	0	0	0	8	0	0
0d780823469dde894b24db3f3df9e691	0	0	0	0	0	0	309	83	0	0	9	0	33	0	0	4	1079	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4730e90c269bf951351ee795c0713c6d	0	0	0	0	0	0	0	0	0	0	0	0	0	16	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	1439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed569e95733f71dba66347c5baaffa37	0	0	0	0	0	36	6	0	0	6	0	0	0	0	36	0	3	0	0	44	0	478	0	53	0	19	0	134	0	50	0	22	0	57	0	86	0	203	22	0	0	90	0	29	0	79	0	13	0	0	30	0	35	0	0	0	0	0	16	0	0	6	0	0
43edffe8f739b68db42ab702962216db	0	0	0	0	0	205	0	0	0	83	0	0	0	0	218	0	0	0	0	88	0	0	0	0	0	262	0	0	0	0	0	116	0	0	0	0	0	91	0	0	0	64	0	0	0	0	0	77	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0
11254cea51c1389ddabe05661e40c231	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0	10	454	0	0	0	12	245	0	21	0	0	0	11	5	7	0	0	0	0	0	0	0	0	0	0	0	0	5	132	10	565	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0
45ec378d0ab050411282e26d38e6a3a6	0	0	0	0	0	117	0	0	0	74	0	0	0	0	171	0	0	0	0	147	0	0	0	0	0	298	0	0	0	0	0	176	0	0	0	0	0	26	0	0	0	44	0	0	0	0	0	60	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	9
fd5eeee9dda082827512f461eae9139e	0	0	0	0	0	15	25	0	0	6	0	0	0	0	0	0	0	0	0	0	0	326	0	48	0	0	0	65	0	21	0	0	0	201	0	304	0	114	87	0	0	41	0	44	0	115	0	0	0	0	27	0	0	0	0	0	14	0	23	0	0	18	0	0
654dc88cca10f108ccd52768bb724d04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	84	0	0	0	0	0	19	0	0	0	0	0	303	0	691	0	0	108	0	0	0	15	69	10	105	0	0	0	0	26	0	0	0	0	0	16	0	0	0	0	18	0	0
9efaa27efd811129802cf233c5ced3b8	0	0	0	0	0	369	0	0	0	71	0	0	0	0	203	0	0	0	0	144	0	0	0	0	0	100	0	0	0	0	0	98	0	0	0	0	0	188	0	0	0	81	0	0	0	0	0	39	0	0	0	0	126	0	0	0	0	0	37	0	0	0	0	15
838578e62435ad0daca804b83cc5037f	0	0	0	0	0	222	0	0	0	65	0	0	0	0	145	0	0	0	0	88	0	0	0	0	0	221	0	0	0	0	0	115	0	0	0	0	0	92	0	0	0	83	0	0	0	0	0	42	0	0	0	11	361	0	0	0	0	0	0	0	0	0	0	10
79e3ac10a2d72159ce7374eda836582d	0	0	0	0	0	0	86	20	0	0	0	0	0	0	0	0	1089	35	0	0	0	82	0	0	0	0	0	16	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	45	0	0	0	0	29	0	0	0	0	0	18	0	0	0	0	0	0	0
2b7cd9574edda19cbe5973a4428db74b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	169	0	0	567	80	0	0	0	64	0	112	0	0	0	0	47	0	0	0	0	0	257	0	0	0	0	56	0	0
9fe8ee1a577549902e19064b96d7c269	0	0	0	0	0	0	77	0	0	0	17	0	28	0	6	10	1114	18	0	0	19	83	0	0	0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa7ca5c8bb9856bf303c966dead80edc	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	8	12	0	0	5	216	0	0	0	0	0	69	6	12	0	0	0	90	0	278	0	40	110	0	0	0	0	130	0	184	0	0	0	0	60	0	0	0	0	0	34	0	14	0	0	30	0	0
e50746ddedb49b787719b5e043201f00	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	200	1112	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
772007c8b80a45f314acbe4e806f37a2	0	0	0	0	0	0	231	45	0	0	0	0	0	0	0	11	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6ffa56cc8d2f479498f5110bec36151	0	0	0	0	291	51	0	0	187	0	0	0	0	143	11	0	0	0	161	14	0	0	0	0	0	12	0	0	0	0	50	13	0	0	0	0	107	26	0	0	52	18	0	0	0	0	48	3	0	0	0	80	13	0	0	0	0	70	0	0	0	0	0	0
b745e4def4ab73b8c24f6a5e59fc8cb7	0	0	0	3	173	261	299	66	80	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bea2748dd4fe05d5f59b41108edfad5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	608	511	156	21	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e155db95f8e3584db965fa14ac3370c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	505	576	67	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cb0f824efafd09fcaf518dd93090b98	0	0	15	0	0	0	1083	223	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2db4a0f9aa44720683183be34b071c3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	33	172	736	261	0	0	82	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
3eb760e60f9536beecf2260e8065c645	0	0	0	0	0	0	295	55	0	0	7	0	0	0	0	0	434	23	0	0	0	139	0	18	0	0	0	18	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	10	0	34	0	0	0	0	0	0	0	0	0	0	183	0	55	0	0	0	0	0
86e11979447db480be6d0f783550c690	0	0	0	0	17	94	0	0	9	23	0	0	0	0	79	0	0	0	0	103	10	126	0	0	0	103	0	24	9	13	0	67	0	0	0	0	21	174	0	0	10	138	0	0	0	0	0	64	0	0	19	0	175	0	0	0	0	0	21	0	0	0	0	13
9f54583b82ec22f6492141241484e6cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	159	0	0	0	0	76	0	136	0	0	0	0	0	0	0	0	0	0	835	0	0	0	0	0	0	0
065f718c0519522661f2d3b088f3bdee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	147	0	365	0	0	185	0	0	0	0	90	0	274	0	0	0	0	41	0	0	0	0	0	68	0	0	0	0	53	0	0
