ASV_ID	F-2016-GULD04-1m-L	F-2016-GULD04-1m-S	F-2016-GULD04-20m-L	F-2016-GULD04-20m-S	F-2016-GULD04-250m-L	F-2016-GULD04-250m-S	F-2014-GULD04-1m-L	F-2014-GULD04-1m-S	F-2014-GULD04-20m-L	F-2014-GULD04-20m-S	F-2014-GULD04-250m-L	F-2014-GULD04-250m-S	F-2017-GULD04-1m-L	F-2017-GULD04-1m-S	F-2017-GULD04-20m-L	F-2017-GULD04-20m-S	F-2017-GULD04-250m-L	F-2017-GULD04-250m-S	S-2014-GULD04-1m-S	S-2014-GULD04-20m-L	S-2014-GULD04-20m-S	S-2014-GULD04-250m-L	S-2014-GULD04-250m-S	S-2017-GULD04-1m-S	S-2017-GULD04-20m-L	S-2017-GULD04-20m-S	S-2017-GULD04-250m-L	S-2017-GULD04-250m-S	S-2018-GULD04-1m-S	S-2018-GULD04-20m-L	S-2018-GULD04-20m-S	S-2018-GULD04-250m-L	S-2018-GULD04-250m-S	F-2014-LL07-1m-L	F-2014-LL07-1m-S	F-2014-LL07-20m-L	F-2014-LL07-20m-S	F-2014-LL07-250m-L	F-2014-LL07-250m-S	F-2016-LL07-1m-L	F-2016-LL07-1m-S	F-2016-LL07-20m-L	F-2016-LL07-20m-S	F-2016-LL07-250m-L	F-2016-LL07-250m-S	F-2017-LL07-1m-L	F-2017-LL07-1m-S	F-2017-LL07-20m-L	F-2017-LL07-20m-S	F-2017-LL07-250m-L	F-2017-LL07-250m-S	S-2014-GULD04-1m-L	S-2014-LL07-1m-S	S-2014-LL07-20m-S	S-2014-LL07-250m-L	S-2014-LL07-250m-S	S-2017-GULD04-1m-L	S-2017-LL07-1m-L	S-2017-LL07-1m-S	S-2017-LL07-20m-L	S-2017-LL07-20m-S	S-2017-LL07-250m-L	S-2017-LL07-250m-S	S-2018-LL07-1m-L	S-2018-LL07-1m-S	S-2018-LL07-20m-S	S-2018-LL07-250m-L	S-2018-LL07-250m-S
045893ebec3d68c12042e2c90891c40a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
046d1e5eed3fd02847707a5be89d4695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	18	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04c0e8bf3a028267d764a72d3677fd18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04ca3d9e33bfc4220f82a464a9acdc74	0	0	0	0	0	0	0	0	0	0	0	0	19	295	5	94	0	0	65	10	409	4	205	6	0	21	5	0	0	0	2	10	7	0	0	0	0	0	0	0	0	0	0	0	0	50	52	52	30	0	10	2	7	8	3	16	0	0	0	0	43	0	0	0	0	0	0	0
04d580e04745092cc248744fdf31348c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04e4cf396c51822a0551998c0055ec3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	978	48	413	55	0	19	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
04f0cb1ab1452479975891c66bbfd7a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0514b5e1963c459f6a43f0e9865c4d6f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
051eb3cc8e5377f7206743a85fbd3d05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
053531cd55be1063e314ffa9d74d91a2	0	0	0	0	85	0	0	0	0	0	135	0	0	0	0	0	224	0	0	0	0	137	0	0	0	0	444	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	13	4	0	0	0	0	0	23	0	0	0	0	0	0
054168fbb45f2ff54a8861645ac767ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5992	84	1339	106	45	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	10	14	0	21	0	0	0	0	0	0	0	0	0	0
0548a2e5fac4131eef55a9a288cc812e	11	9	7	65	16	38	0	0	0	0	217	94	0	27	0	0	83	0	0	0	0	37	0	0	0	0	40	13	0	0	0	96	19	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0
055a87a556c30795c297a45deef77d6f	0	0	0	0	0	0	0	0	0	0	150	0	0	0	21	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0567d5f2bb6a001791e70d21db6ef921	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	146	0	0	0	0	15	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	45	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
0568607d0ab340758b8188db49e32c58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05abd40641ce13de53d30831b3f2921c	0	10	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05b51269235cf2469f611a4444045a9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
05d5580e6a8dbb88f73a4e9faa6c757e	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	15	0	0	0	0	0	0	15	0	0	0	0	0
0612c9c61411e336e290759cdea848ad	0	0	0	0	0	0	0	0	0	14	0	0	39	205	9	61	0	0	0	0	9	0	0	67	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	14	34	32	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
061383190f160a5ebaa9b3b070f67c09	47	33	69	81	0	0	0	0	0	0	43	13	0	0	0	0	101	0	159	17	96	41	0	0	0	0	45	0	0	0	0	44	0	0	0	0	0	0	0	64	0	23	0	0	96	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
0621d681ed6f4266047f8c3e9b0207a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062298e1feb871a9fa33fbf27b48682b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	34	0	0	82	17	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	14	0	0	0	0	0
0625ac15bc9d44e76eea90c2808c62ad	0	0	0	0	135	0	0	0	0	0	531	16	79	148	33	27	994	0	358	76	182	65	5	121	28	75	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	17	7	170	0	0	0	53	0	0	0	0	16	0	10	0	13	9	0	0	0	0	0	0
0638715c7e97950145cff44028885074	0	0	0	0	37	0	0	0	0	0	15	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	17	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
0643ae9d5d88341c899a94857277d6f5	0	0	0	0	0	80	0	0	0	0	0	44	0	0	0	9	0	51	0	0	8	0	569	5	0	9	6	304	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	32	0	0	0	0	19	0	132	0	0	0	0	0
064aefdb4cbb52c1fb90a24f2d4910bb	0	0	0	0	25	46	0	0	0	0	7	0	0	0	0	0	130	14	0	0	0	428	698	0	0	0	0	5	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	35	0	0	0	8	48	0	0	0	0	0	0	22	0	0	0	0	0
0653bd74f4bad1f28b5c7c33f5df29c5	0	152	0	376	0	0	0	107	0	181	0	0	0	6417	0	1387	0	0	5039	0	1640	0	0	2853	0	1624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	227	0	0	0	536	0	88	0	0	0	2	13	0	0	0	0	60	0	76	0	3	0	0	0	0	0
0689d3fd1f6311ba526dd292981c907f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252	11	363	48	18	0	0	0	10	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0691e56dd38f53a8ae85123452f2b499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06a76928708ce55da16b9dcef15214aa	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	55	0	0	0	0	0	0	0	63	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06d1dc1532c98ac70e7da084a4c65cd8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06dc8f6ab975a5ba0fb253d70c8169c9	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06e0cdaf216486ac075f1b82e56d3d1f	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06e44c388907f4dcff4999ac008175b8	0	0	0	0	46	0	0	0	0	0	54	0	7	0	0	0	563	0	205	0	39	235	40	15	4	5	1742	180	0	6	0	495	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	126	0	0	0	0	4	0	0	0	5	0	27	0	0	5	0	0	2	0
075ddeb61e881a780eaa9d8d8c8ccff4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07a6aea2f3d5d1b47a1a3c15b47587e9	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
07afad1177f93bff58e768b1e95a4ec8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07b69e190a3107b0a7391480a24a75fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0
080ca03932e06db46b1459d2d78b5a61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	51	37	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
081d210074afd2374dbd1934eb5e93dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	875	102	480	26	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
08342ddd80f41e931c21d039e7d20867	0	0	0	0	0	0	0	24	0	25	131	0	0	0	0	0	58	0	0	0	0	246	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	25	26	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0
085062f516e41ea17a86199a8a0a7ebe	0	0	75	0	41	0	0	0	0	0	9	0	8	0	1	0	9	0	17	5	6	10	2	69	40	32	29	0	0	5	0	30	0	0	0	0	0	0	0	0	0	1	0	0	2	1	8	9	0	17	0	5	0	11	0	0	60	11	14	1	9	0	0	0	0	0	0	0
08809c7a08e7e436cab3bf2da65b15e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	105	20	0	127	74	0	70	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08ae96d105fdf50f6e09399d9fdac1cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08e4a044099dddb8bb2a9c3d89d40f2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0
090c47a701c4635fa432a6e9ab1b557e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0914f0c3b0f01053f34f93a3821ccb12	0	0	0	0	0	0	0	19	0	21	5	0	0	31	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
097b75e9e02db0cdea7494d77398605a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	23	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09c08b4a7269ee10ce8e9c5b1dd6e1da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09f4a396f70a9e908d39e5db21d1504e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	28	34	0	0	0	34	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	26	88	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
0a07048760e702cb633c253a2180ca7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a101ed030f937dd3d447ea083859b91	0	0	0	0	0	118	0	0	0	0	0	168	0	10	0	0	0	0	25	0	53	0	91	18	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	14	0	0	0	0	0	0	0
0a151f97c1add51b1f28bdc9e9e4f24e	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a2a8b316870a14e07dbec68f1c68a8b	0	0	0	0	0	0	0	0	0	0	0	0	131	176	20	13	4549	8	585	113	1022	0	0	0	50	12	0	0	3	0	0	3111	65	0	0	0	0	0	0	0	0	145	10	47	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a328c2dd247429d32011f2f3776a982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
0a79777a9bcd8524917fc920431d0859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0
0a858a1f3f5da7b5e45370a8872d6cc4	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	134	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0abcc666c044def69bf3926900beaedd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ac826ee5348a8191f41d43de561932d	0	18	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	7	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0aca73fdbf976b7c47e74a7ee6053a1b	0	68	0	92	0	0	0	170	0	223	0	0	0	39	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	250	0	127	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0af516f412a8606847f200d2a89637a6	0	0	0	0	0	82	0	0	0	0	0	108	0	0	0	0	0	26	0	0	0	0	143	0	0	0	0	20	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	13	0	0	0	0	0	0	46	0	0	0	0	0
0b1b8b9ded1376d8d3e171473fb28732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b247aaf4850cd44859f545e878c7b0e	0	0	0	0	0	82	0	0	0	0	197	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	65	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	34	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0
0b2a3c601bd0207b2f0f8c8aa0189d85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0bb38acc8d7fe7ff77fb82a27b992582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0be27fcc2d455b545b836981356abbfe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
0bff15f5a64c49e660accea018bc5982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0
0c232d135406118602f058e2b7052f73	0	0	0	0	0	0	0	0	0	0	0	0	3	79	6	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c3808ca3fd6cbdd10ed4e427dd551d5	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	14	0	0	0	0	0	0	0	49	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	5	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0
0c7e864efc8236dd6fbe7b54de717644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	21	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ca8e7f1515e8de6745013bef79d8a7d	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0cabeb469b72b4144d1c6009ccb6b2c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0cc150ee0b0834debfbd627d9dbc99e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ccb9c89dfda573a2bbf5a34f202725c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
0cda2bae9e89c0504fe6081d74cb198f	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	741	35	0	0	0	140	48	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	38	500	0	0	0	10	0	0	0	0	0	0	0	58	0	0	0	0	0
0cf68c3cc4b782de288b7b07e3566ff3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	17	0	0	0	0	0	0	70	0	0	0	0	0
0cf95062630db39ad09da3ff8de5dfc2	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d0f485674ae21dcfba63a1c059f04bf	181	248	103	133	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	107	146	110	450	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0
0d23fa6d6f725d1dcb7ba54a9c96c529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d2f35c3fd632b678eba31d1efa8688a	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	75	8	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d64eeeaee71ef870c150e8c1f9ef160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d68b0ef1e8918773cc48fb614db180b	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	20	0	0	0	0	0	0	0	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
