ASV_ID	Superkingdom	Phylum	Class	Order	Family	Genus	Species	Confidence	Selected_Prefix
9aeee3cd16abce1b802bcb8d2771673a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5a49c1208c8e4d1ae82872f578814a01	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4b1c551b5b6d9df0118055d60dd3b401	NA	NA	NA	NA	NA	NA	NA	NA	blst_
964a6917750d41a9c2b3f0b25d31fe4b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5c0108fdbcc3cec81b60be7d41d82350	NA	NA	NA	NA	NA	NA	NA	NA	blst_
58d7510e3766f446d60cf9100872dc6f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3fdc364a544f8a575a31fd9cb9f01ac4	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1268fd7f77460526573a560bcbbf7686	NA	NA	NA	NA	NA	NA	NA	NA	blst_
20bb586d390f28206d4ae4a463b00700	NA	NA	NA	NA	NA	NA	NA	NA	blst_
6304f442f5c61a98e5063a0dd3ce96d7	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b4e0efeb0ac6b2f54b59bc25db1380bc	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8a75a8a28c0d8a91adb5f2861b7af8c1	NA	NA	NA	NA	NA	NA	NA	NA	blst_
414a12b5b691c91d292d6a2f535f6f0c	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Kareniaceae		NA	94.7079711	mido_
9c03e6cbd01d45174f8d728d35bd35e8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0b6e9d0570d87699a27721c82b963661	NA	NA	NA	NA	NA	NA	NA	NA	blst_
98569f117872ccfcb3dcd60ab00ba601	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e0ff6b0186b9761131c89e4029a5634c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
af3c4c90d91151245769f6eba112dafd	NA	NA	NA	NA	NA	NA	NA	NA	blst_
69661be256726e49ea5b69ade1ad4747	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e9ecb93dbaae334893f570deed593c98	NA	NA	NA	NA	NA	NA	NA	NA	blst_
29bff0ba9439e5be256d3137ddf8ec46	NA	NA	NA	NA	NA	NA	NA	NA	blst_
62c5a24b9a28adcc62d8e2a059872017	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1dddf177ba94697ce0ca0a2c5e5d80a1	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b49d65561cb23bcd15c4bb2e8766c3e8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
84b13d1bfdb6ccdaa2cb9f3d7d4b3f65	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8f9915e9baa2b02827dd8516c16fd6ca	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0d2ec1f505f13709cf797c6974a6d8c0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d9d6004ae781459221884c80d4d0884e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3ceb7284205928536480ba2b35f1dac3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1ff01dff51abbf51c5c1e553d3f63c58	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c02e3c922659eef4c808a200aa25ff04	NA	NA	NA	NA	NA	NA	NA	NA	blst_
31adb1d817008c77ca8069b70ac32ee9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
582b4394c6fca076e923fb0633b0048b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f33da8aee597f19444ffc6560dff6d7b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2122453b88dac2f3f23d2c1669655fc0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
6c4a91a75e5e2dc995c6bb78f24a93f8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
63bb729800ed84ed0f22a4b080e11e12	NA	NA	NA	NA	NA	NA	NA	NA	blst_
eede1089dbc8516ee9c2a8b60177dac9	Eukaryota	Dinophyceae	Dinophyceae	Gonyaulacales	NA	NA	NA	72.45691210000001	mido_
e2510f72baf86bea7348a7fe40c53a9b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
835bb691fe0b32b1b90e8a775cb88c52	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3c7a2a1a6cd4f4c0829093ffbeae4734	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9f3c44fd98992f4e467ff750fe250388	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d58b6f2b9b6460e4b67cdc0df648f55d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b29f55ae47ce6ff85566a10382cc2781	NA	NA	NA	NA	NA	NA	NA	NA	blst_
45483ec17269ad145c77d83161ccc591	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4bed0e5472511b1edd1a23206f2412fb	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4a8c8d1a4867cc25d1ccaacd489b5a7c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3bd21fd6fe3fb07c2faeee18fbf7a8d7	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f3518583917d3daaeed3d12d9b2b6e38	NA	NA	NA	NA	NA	NA	NA	NA	blst_
11c6eb13e1bd788994859712c2a9830a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d6d812b0d173881ce24c3d69bcdb0512	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2e24a36292fc242c44ebe097cb9bda7f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
26677a82a4327fa41780cd765fe17788	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e1a07a9a2119ede28e445ad567a2604f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d6c11bd84e1923862e5fb5b37ee392da	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0a518d682c6ea2725af9df4788de79b2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
270eb1949254e58e1c7475582787ee5e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e84ee008cf4ad1e3e60447f14c07c3ba	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4c84c1f338a90eb55fe0c700f2432be0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
fb728a45b4aca45a6ddc5e1bc1c10681	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c4e8cfce817d3c4ebcc00d1973651cbf	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c28095e00e33c9ef125a29b8160bc39f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
cc7d2d8a4f5213d58816064bd770daba	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3021d1552cb95cca4986ceb1dcaba1a6	NA	NA	NA	NA	NA	NA	NA	NA	blst_
75a551ccc821ab0803403378f76b2e12	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1206ccc6a5017671ea7fe0cb370ad034	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9c274d8df2f83bb41d8f8960adec7b7f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7d11e1fc41d4e6cdbdfff99f00e5b61d	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	 Nitzschia cf. promare	99.94127950000001	mido_
16c1b3134fd92f9fc92039543911d27e	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	 Nitzschia cf. promare	99.8453325	mido_
65d2d938be3179fa9ff257d63dbe2511	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4708472455c0ecd13d5c801febbcaaf5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a34829cac23fbfc0606c68f77cb82012	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f1796b8bfb4e615c34dbb6272920fbc8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5b2bc287255fcee1d92f15cebf40b834	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2897d8838715b04c16f2a3ad2d36955f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
caedf7f6c768c8dd2bcc82ea4860e4e5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7cc9cb0b2d1718bba1496edf673c6952	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1187eef5f8cdd08669fce2595b25f22c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e7fc706903bdd8941ef5e9f596963f3d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
28f8cc460670f72147042eefe58d2f65	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f399c024a7bb4f12cff03cb411aa7f58	NA	NA	NA	NA	NA	NA	NA	NA	blst_
845f26e976fada13ab1ab500e86dbc06	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0b71a0dc2fa9362398eb5bdfea5a1108	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d2ef4ad68ae1bd704aca98847b36c7f6	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c2a25effcd6496052478379692e78a2e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4fe5d7dd07640d1f40b434418563e9df	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5005e5bcdec76d6c3dab8992b3cb97f8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a9675c914cedd87257f6d959043ad07b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
51352646219da744ede62e27c5c5df8a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
58c94d3b1a30df3cce1f63a157978b6e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ce0298e7a30f71161e45f8d4d3f01e7f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
58a7c4afbd2ebf34c9e7c149fea0cbab	NA	NA	NA	NA	NA	NA	NA	NA	blst_
85c2c35bc31efa15a4621e7a9bdc93de	NA	NA	NA	NA	NA	NA	NA	NA	blst_
15620ddfcfd63b20945e2e20d895401d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
13e80d0a67053c7ffa48e1f496edf39c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
77fade1c244530f5f6df6d48304c6ff4	NA	NA	NA	NA	NA	NA	NA	NA	blst_
387b5bed2c2412229241006201b95930	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9d64960e252c7f7c41f78dc76ff1818a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
68de26c659bd35a6cc4fc0a30aa1052e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e30e7842935d286fdc52862380113e51	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e3b63ebd99e3a46ef139e65d2e81e0d3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e89dabe63400dbf2a4ccd71e507dec10	NA	NA	NA	NA	NA	NA	NA	NA	blst_
fd46e3ee1650a276dd868d4533ec9364	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b69c7d928bb9b8e211ebdabc0c6b18d8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1fa3083f18f503dc61ebcfebde8b8f6a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4a2048a440ef233369449c82e0a13e10	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5bff6455da9bd1c4df396ccc5d3bce1c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
af213c3e7187636eaba79edf564715bb	NA	NA	NA	NA	NA	NA	NA	NA	blst_
eacbe72dc84c4082a5443e186948ead0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
983e88d0e4b31fbbb38950abbe063a6c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2d5e7960200ea3351cb59519a62bcca2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b0512ef99df918dfae71d5ec0c4b7e43	NA	NA	NA	NA	NA	NA	NA	NA	blst_
60b173909df2bd4e151336a4301ceefa	NA	NA	NA	NA	NA	NA	NA	NA	blst_
05856251d750296f069eca0f97308fe8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
240439bde27d62ea67a79515fe2533b4	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8dbbb3c6f1adf194c2332793bca23096	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ed7df74f539e3b27b7b172eb2c068781	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c2801fcd2a41e9f54cfa66e702b4ac06	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4738dfb58514998f12772813471acb33	NA	NA	NA	NA	NA	NA	NA	NA	blst_
6e35821db03ed3a4ab063637ca938c82	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e929034e3ca4d92f7b04c85eb86c0d12	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f48b9954970f7251081a91218456d341	NA	NA	NA	NA	NA	NA	NA	NA	blst_
892811b2dd2bdc8f56c1234dfa5f4555	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b84ec3d96db28831f6f61dd336e05c23	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2b77410897facc5ec232937913da371d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7bd4455012fc441743998a2ae2dc1d47	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1c3795e14b66ef1a8af39811ddfb8af0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d160f7f33c30d9f595ae8e5725e76253	NA	NA	NA	NA	NA	NA	NA	NA	blst_
423e68aa06cdfd93c5d66128d2b0b60c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
701585b87e3be36e6b0fce12ae71a5f2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
01f9e9b98c2f19980ffd27fae519f8a3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
744eca4a2a1cb4cbe192a14d4015614f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
bf56b28195e8f3d00d89c63083ceb120	NA	NA	NA	NA	NA	NA	NA	NA	blst_
49e676d529a73cc94d63760464958e81	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c8c9e4079c7541bab4d08b7ead20e6d7	NA	NA	NA	NA	NA	NA	NA	NA	blst_
cb6f4b6982073965a515079c883d0c80	NA	NA	NA	NA	NA	NA	NA	NA	blst_
fd2c73234c296b806bcd9225875c9359	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0903bdef2092b5230eac90e73e82f667	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1cfe9130a7eb0550f18641556166dfde	NA	NA	NA	NA	NA	NA	NA	NA	blst_
32e900779060277840aa5ea707b8ca99	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4cf95b4579184dfdb6ff2de2c036c1ad	NA	NA	NA	NA	NA	NA	NA	NA	blst_
431a70b4e5815bc57ab8264a30394a99	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ea4f8b553195492bc830bfa511a472b1	NA	NA	NA	NA	NA	NA	NA	NA	blst_
21f62c6301520b3c34b0ba62fbb03ea2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d5a306a5224bd51120c4471dccfe248b	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Agalmatidae	Nanomia	 Nanomia cara	99.9999999	mido_
f6311a38389a53f38f5cbf53f1426448	NA	NA	NA	NA	NA	NA	NA	NA	blst_
df6cc52543e6e1fb64680583e2653b76	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7a2bb74c0b875307fc9cf555bbb4b02f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
192922d491f01f67af0ec1bd5db6dc1f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
33a2f269f3528a0f504280998effab9a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
93e8326e44ac8f8be96c9a5e74bda771	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e5846d023b7d4ad247c78428c961c51f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
927fcad3cfe5dfc9051e596c33b58fb0	NA	NA	NA	NA	NA	NA	NA	NA	blst_
63659838a088ec58041ea39108f49163	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f5ab798d8bf16b5c6376dfc181582c3d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
cd8788f6db0741c44b49f07d473685a5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
24735b860a9bd5102a3c738d1a8ba5ef	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2d2efb0d6a0a353793145edbdf7b1e83	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ee26f021c94c94b2e4fc857f7b7b9fdc	NA	NA	NA	NA	NA	NA	NA	NA	blst_
154e89ecda6b5a57148d6d6179de2162	NA	NA	NA	NA	NA	NA	NA	NA	blst_
14226e717f6c35832b13e9ffb8d9aee9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
831b87bba0c87836ba40b6fa9bd86027	NA	NA	NA	NA	NA	NA	NA	NA	blst_
900d1f63a3f333f2a3422032562b69e4	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2866b3c84e479e29d1f0b8a0e4899a52	NA	NA	NA	NA	NA	NA	NA	NA	blst_
38ca874a368bfda2b00cc50d10d70739	NA	NA	NA	NA	NA	NA	NA	NA	blst_
90b121a25f0c02fda1d85190aa968c86	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4af96151200f0675accd19c77bac5224	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3a4bff2d95dcdb9ab0bb75d07395becd	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b9672e8c082ed04d3a40483a0135291c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0b6771360dee66c06f0959ed9f1fb3d5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8f478a066c269257da9955ec419f1234	NA	NA	NA	NA	NA	NA	NA	NA	blst_
dfc8ff1aa794bc858daaeacbd123fd8f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7ee48f431b5d6afface4bdc5be9ecf81	NA	NA	NA	NA	NA	NA	NA	NA	blst_
cf4610630f83ebb3af68f67190360385	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	 Micromonas commoda	98.31296280000001	mido_
3baee2f1c6f4923039de6c5e8cc32f32	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a0bb770a9a8beda01a3f4d85f7c87933	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ccf871ddba8290b1d217a45d2edc3c31	NA	NA	NA	NA	NA	NA	NA	NA	blst_
42a65977828321885b005da438795453	NA	NA	NA	NA	NA	NA	NA	NA	blst_
cca13fd875c044059b8a5255f6145146	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9c9323a2f0964de8d06db98ef07ea2ce	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0d15a16037efa9e1037ea9219486fe52	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1ce582d36c26673d004214991dbfc9d5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b7b42640f2845f360b46eb912f4651b9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
96f0e81c850fe6aa6584849e12f5948c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e51bbba1187f7bb8ceac08682446489b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9acadbe1d0984ebbb46059b9a9584d8f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e4fb9fe17ca525c44f5a38f8f21fdfe9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
64b061417b408d96810305f6578127e2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5ba1a93228b2b4d4b7656679a2caf21e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
377eafc7d9d82f548158e7ea2e568f5b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
73e9bbe9f9cf34d958d9a594c04388c9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0568048ce1afe26f733f5b62e9a09197	NA	NA	NA	NA	NA	NA	NA	NA	blst_
bde8ca069ac3cf33fa3b26fc83ad207e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1dfb0c47e72d67f311a592828125a27f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e19782568398d9864723d0f1d98f2aac	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c6eae26f960a1905672e1cfcc9080310	NA	NA	NA	NA	NA	NA	NA	NA	blst_
af2035e28b78f6d9044ae542180abd2d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7741e905198f576b93b3d85c952faea8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a90c4e6d9f84381a4fa521247b71b992	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c7b7d2fdd3f6054b908e6b29c12edfa9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c92f78e8380d3f5dd29ec7af1c043d1c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
58a1eabd50a563b3495ef54a9333d857	NA	NA	NA	NA	NA	NA	NA	NA	blst_
81e4892669e45ba9a1647cd0bd21b3e3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e9b9730969c434c3d9fbbfc9fd1adfe1	NA	NA	NA	NA	NA	NA	NA	NA	blst_
96b3755a0c047c8eb994e1a5aea2710b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
6c31781cf2d7ccfb7c37778c532f648e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d011ad1f1369525909f867817e039e58	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e0f89656559f8c697f51d58fb781eb3b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
bd3ead1058d685b2025172345b689ef8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b608b20d70544049fa1c35a2c904ce1a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b852e51b4d2c33cfbee49b77f6c92f6e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
42d1a96570006521874dd962110b35a2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8a10db9a3b257267b9d3fbb93ec6177c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
2be5d19c6fb7522d524ade2ae510624c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d3fabcc31e0a55926ba714f6ffa7b45f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f3547a188a271ed01b683f9b519e4455	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1dffc14b341f727959bdee0666259eb1	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d7fea60c50b370852c4b721cbbe585cd	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3cacb9a89e802b29185c1dedbaf1f0ac	NA	NA	NA	NA	NA	NA	NA	NA	blst_
32fea83fbd10c398241bc6f9d64424fb	NA	NA	NA	NA	NA	NA	NA	NA	blst_
390c1ce000aebb99a0339c5e6b839f41	NA	NA	NA	NA	NA	NA	NA	NA	blst_
29015b5cd8d911152b08a4faf3ca6c2a	NA	NA	NA	NA	NA	NA	NA	NA	blst_
d59d5d4bda7bf56b1a231afcb9c436bf	NA	NA	NA	NA	NA	NA	NA	NA	blst_
462788e4b4695a90f2c5fcd57800d3e3	NA	NA	NA	NA	NA	NA	NA	NA	blst_
cb5af85094f82dad050922cbc46070c6	NA	NA	NA	NA	NA	NA	NA	NA	blst_
77a8a7ef48d31bd96dfa6794f9b99300	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8626fa988c082be7910090db8194e406	NA	NA	NA	NA	NA	NA	NA	NA	blst_
dda4104ee6845cbfee5b4ae8eb7669d7	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3a4799ddd13a95783de21887a0402553	NA	NA	NA	NA	NA	NA	NA	NA	blst_
59e19ace988f4ec177f5ad0a61cf74f1	NA	NA	NA	NA	NA	NA	NA	NA	blst_
73ae33df05ba9ab1fa2365fd85a4cc19	NA	NA	NA	NA	NA	NA	NA	NA	blst_
bd9263687d86bfad25862c01d4d7b3ca	NA	NA	NA	NA	NA	NA	NA	NA	blst_
82bce51df897a91657f10dd65df4b86c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
483d6b59361fc175ce893d5e6df40df9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
fc3f814bfc94efc81f2e7c919c082e04	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e65b8f1fff11544d132daa7f2c5721b2	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	Asterionellopsis	 Asterionellopsis maritima	99.99996730000001	mido_
bb9a054cc8dfe8ea328f32921f8be398	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c79093eb037707edbe3c4362d2a54713	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a872264bd6a565a76904dfdc1f838f0e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
37f8f8467f579bed22a175a0611620aa	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9858943b63fe5a1e049ec3fdbbaf65a5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
84ca3a666aaf86a3c5629dc3d9084633	NA	NA	NA	NA	NA	NA	NA	NA	blst_
c9b068aa4ba1d9a9e23e9856b580a7c2	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7aca897b4bc5f8a08fca3cf73b9ec2b8	NA	NA	NA	NA	NA	NA	NA	NA	blst_
f0d9ce56198397e4f65f33ea1571ae7d	NA	NA	NA	NA	NA	NA	NA	NA	blst_
1a9814cd32cc6a9a33298a7898d9dd1b	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8db541f7d4821b4c72d86fbed38f3d90	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0ba5f4e83516760bbff055e24868ae25	NA	NA	NA	NA	NA	NA	NA	NA	blst_
825d6eda1e8f0681b938623b533b4ad4	NA	NA	NA	NA	NA	NA	NA	NA	blst_
4a71f7570b11b3970b6c4f6f4bff0717	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0d408f8eef1aa7c2cf72d86d48b03eeb	NA	NA	NA	NA	NA	NA	NA	NA	blst_
911b86308327a0ab0a58cd6ba3a68659	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9730221c89bafea9a6007db2469d2473	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b8c675ced4d85702977ee195a572b7cf	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3ebde722a49bb392817717a933f2f59f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a4160a839f4eea4738339d14628dfb51	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a7df5e13e62b2415ed6500845d3d0b6c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
88a5bfe1e581b1fccd1095712218366e	NA	NA	NA	NA	NA	NA	NA	NA	blst_
04bcfa5bd829cbe6da145faec8f6f272	NA	NA	NA	NA	NA	NA	NA	NA	blst_
e95b32bf300b84132b953a5c9928a2ee	NA	NA	NA	NA	NA	NA	NA	NA	blst_
0cefbbfa1c1c1947ea99c48cb5e7389f	NA	NA	NA	NA	NA	NA	NA	NA	blst_
a00bb1d459e88809ca90c9371470cb18	NA	NA	NA	NA	NA	NA	NA	NA	blst_
98f4251a57b2f80442d441c7c6a4e319	NA	NA	NA	NA	NA	NA	NA	NA	blst_
b07c649075b032ada6d40f142b47f997	NA	NA	NA	NA	NA	NA	NA	NA	blst_
27aaee1f811e43aa4c3f4d57d48f6a0c	NA	NA	NA	NA	NA	NA	NA	NA	blst_
7fca73c5f99f7e6f6ad39bf010ee5258	NA	NA	NA	NA	NA	NA	NA	NA	blst_
3fbaf5565d1764e038348f06c3770c08	NA	NA	NA	NA	NA	NA	NA	NA	blst_
8964a86d375a7d3db4f63c764ccb9a43	NA	NA	NA	NA	NA	NA	NA	NA	blst_
5c56eaac078b68619349d3035055d3c5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
ce9ccd10138126971f6cfc9f5b1e80a5	NA	NA	NA	NA	NA	NA	NA	NA	blst_
9288f0330b9c3eaff97d3e2c06fb1bf9	NA	NA	NA	NA	NA	NA	NA	NA	blst_
